numero,nombre,direccion,dirComplemento,entreCalles,estado,ciudad,telefono,latitud,longitud,estacionamiento,rampas,recibeDolar,tipos_servicio,servicios_detalle
4266,Roma Obregón,Avenida Álvaro Obregón 168,"Col. Roma Norte, Cuauhtémoc, C.P. 06700, Ciudad de México",Tonalá y Jalapa,Ciudad de México,,5555741176,19.41753,-99.1622791,0,0,0.0,"100,300,900,300","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
326,Cuatro Caminos,México 134 236,"Col. Parque Industrial Naucalpan, Naucalpan de Juárez, C.P. 53489, Estado de México",San Andres Atoto y Vagones,Estado de México,Naucalpan,0,19.466449,-99.232639,0,0,,"100,400,300,300,300,600","100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 600 (AFORE): 08:00 - 17:00, Sat: No"
329,C.F. Iztapalapa,Calzada Ermita Iztapalapa 1029,"Col. Ampliación Ricardo Flores Magón, Iztapalapa, C.P. 09828, Ciudad de México",Puente Titla y Ermita Iztapalapa,Ciudad de México,,0,19.355686,-99.099147,0,0,0.0,"400,900,300,300,300,100,300,400,400","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
4271,Club de Golf Hacienda,Calzada De Los Jinetes 155-Local F,"Col. Las Arboledas, Atizapán de Zaragoza, C.P. 52950, Estado de México",Retorno del Condor y Avenida Prolongacion Parque de Los Pajaros,Estado de México,Atizapan,0,19.55957,-99.2201304,0,0,0.0,"900,300,300,100,400","900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
4272,Parque Refineria,Camino A Nextengo 78,"Col. Santa Cruz Acayucan , Azcapotzalco, C.P. 02770, Ciudad de México",Ferrocarriles Nacionales y Atlixaco,Ciudad de México,,55619630-53538711-53538248,19.471724,-99.1929069,0,0,0.0,"100,900","100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
4274,Los Héroes Ecatepec,Francisco Murguia S/N,"Col. los Héroes Tecamac, Tecámac, C.P. 55763, Estado de México",José Mária Pino Suárez y Felipe Villanueva,Estado de México,Tecamac,1313 4801 / 1313 4800 / 1313 4799,19.617208,-99.0270093,0,0,0.0,"100,300,900,300,400,400","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
330,Chapingo,Emiliano Zapata 1 Local D7 y 8,"Col. Santa Úrsula, Texcoco, C.P. 56150, Estado de México",Azalea y Emiliano Zapata,Estado de México,Texcoco,0,19.506181,-98.89243,0,0,0.0,"300,100,300,400,900","300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
333,Jardín Balbuena,Fray Servando Teresa de Mier 979,"Col. Jardín Balbuena, Venustiano Carranza, C.P. 15900, Ciudad de México",Retorno 23 Fray Servando Teresa de Mie y Retorno 25 Fray Servando Teresa de Mier,Ciudad de México,,0,19.417114,-99.101381,0,0,,"100,300,300,400,400,300,900","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
344,Xochimilco,Prolongación División del Norte 5441,"Col. Tierra Nueva, Xochimilco, C.P. 16050, Ciudad de México",Avenida México y Avenida 20 de Noviembre,Ciudad de México,,0,19.263555,-99.114542,0,0,,"300,400,400,400,100,300,400,300,400,300","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
12,Tula,Juárez 114,"Col. Centro, Tula de Allende, C.P. 42800, Hidalgo",Juárez y Calle Zaragoza,Hidalgo,Tula De Allende,0,20.056507,-99.34081,0,0,0.0,"300,300,100,300,900,300","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
16,Tenancingo,5 de Mayo 106,"Col. Tenancingo de Degollado Centro, Tenancingo, C.P. 52400, Estado de México",Pablo Gonzalez Casanova y Carlos Estrada,Estado de México,Tenancingo,0,18.961209,-99.593369,0,0,0.0,"100,400,300,300,900","100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
369,Inguaran,Oriente 107 A 3118,"Col. Tablas de San Agustín, Gustavo A. Madero, C.P. 07860, Ciudad de México",Congreso de la Unión y Norte 70,Ciudad de México,,0,19.465718,-99.111227,0,0,,"100,300,900,300,400,400,300,400,400","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
26,Coatepec de Harinas,José María Morelos S/N,"Col. Coatepec Harinas, Coatepec Harinas, C.P. 51700, Estado de México",Francisco Sarabia y Benito Juárez,Estado de México,Coatepec,0,18.925651,-99.768958,0,0,0.0,"300,100,300,900","300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
370,Aragón Villa de Guadalupe,Avenida Ferrocarril Hidalgo 1414,"Col. Villa, Gustavo A. Madero, C.P. 07050, Ciudad de México",San Juan de Aragón y Francisco Moreno,Ciudad de México,Ciudad De Mexico,0,19.481185,-99.107348,0,0,,"300,300,300,400,400,100,400","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
371,Viveros de la Loma,Vía Doctor Gustavo Baz 220,"Col. Viveros de la Loma, Tlalnepantla de Baz, C.P. 54080, Estado de México",Calle Viveros de la Colina y Calle Ignacio Zaragoza,Estado de México,Tlalnepantla,0,19.520409,-99.211873,0,0,,"100,300,300,300,400","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
375,Arcos de Belem,Avenida Balderas 144,"Col. Cuauhtémoc, Cuauhtémoc, C.P. 06070, Ciudad de México",Balderas y Revillagigedo,Ciudad de México,,0,19.427772,-99.148563,0,0,0.0,"100,300,300,300","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
379,Niño Perdido,Manuel M. Flores 3,"Col. Obrera, Cuauhtémoc, C.P. 06800, Ciudad de México",Porfirio Parra y General Manuel Gutierrez Najera,Ciudad de México,,0,19.416846,-99.143426,0,0,0.0,"300,400,400,400,300,900,100","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
31,San Martin,Calle Zaragoza Norte 3,"Col. Centro, San Martín Texmelucan, C.P. 74000, Puebla",Profesor Florencio Espinosa Poniente y Benito Juárez Poniente,Puebla,San Martin Texmelucan,0,19.28357,-98.435866,0,0,,"900,100,400,400,300,300","900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
36,Almoloya de Juárez,Avenida Miguel Hidalgo 1,"Col. Almoloya de Juárez Centro, Almoloya de Juárez Centro, C.P. 50900, Estado de México",Gabriel Ramos Millan y Mariano Abasolo,Estado de México,Almoloya De Juarez,0,19.370083,-99.759547,0,0,0.0,"900,100","900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
384,Mariano Escobedo,Avenida Homero 125,"Col. Polanco V Sección, Miguel Hidalgo, C.P. 11560, Ciudad de México",Sudermann y Calzada General Mariano Escobedo,Ciudad de México,,0,19.435572,-99.183373,0,0,0.0,"900,300,100,300","900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
7369,Huejotzingo,Carretera Federal Mexico-Puebla 209,"Col. Huejotzingo Centro, Huejotzingo, C.P. 74160, Puebla",Carlos I Betancourt y Calle Nicolas Bravo,Puebla,Huejotzingo,0,19.158033,-98.406352,0,0,0.0,"300,900,100,300","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
59,Tejupilco,Josefa Ortiz De Dominguez 21 A,"Col. Tejupilco de Hidalgo Centro, Tejupilco, C.P. 51400, Estado de México",Guadalupe Victoria y Matamoros,Estado de México,Tejupilco,0,18.903326,-100.151826,0,0,0.0,"300,900,100,400,300","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
65,Plaza Oriente,Canal De Tezontle 1520,"Col. Doctor Alfonso Ortiz Tirado, Iztapalapa, C.P. 09020, Ciudad de México",Avenida Javier Rojo Gómez y Avenida Rio de la Antigua,Ciudad de México,Ciudad De Mexico,0,19.384362,-99.078541,0,0,0.0,"100,300,400,300,300,400,400,400,300,300,900","100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes"
92,Alfredo del Mazo,Avenida Alfredo del Mazo 725,"Col. Científicos , Toluca, C.P. 50075, Estado de México",Guillermo Marconi y Alberto Einstein,Estado de México,Toluca,0,19.30714,-99.631576,0,0,0.0,"300,900,400,300,100,400,300","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
6902,Rio Mayo,Avenida Rio Mayo 601,"Col. Vista Hermosa, Cuernavaca '', C.P. 62290, Morelos",Rio Grijalva y Rio Bravo,Morelos,Cuernavaca,0,18.934001,-99.219996,0,0,0.0,"300,100,900","300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
9193,Lázaro Cardenas,Eje Central Lázaro Cárdenas 875,"Col. Narvarte Oriente, Benito Juárez, C.P. 03023, Ciudad de México",Eugenia y Calle Concepción Beistegui,Ciudad de México,,0,19.384292,-99.1476172,0,0,0.0,"400,100,300,900,300,300,300,400","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
4331,Santa Fe 1500,Avenida Santa Fe 485,"Col. Santa Fe Cuajimalpa, Cuajimalpa de Morelos, C.P. 05348, Ciudad de México",Enrique de la Mora y Prolongación Paseo de la Reforma,Ciudad de México,,0,19.359229,-99.2725007,0,0,0.0,"900,300,400,100","900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
4342,Santa Martha Acatitla,Ermita Iztapalapa 4050-C,"Col. Santa Martha Acatitla, Iztapalapa, C.P. 09510, Ciudad de México",5 de Febrero y Segunda Cerrada 5 de Mayo,Ciudad de México,,0,19.355647,-99.0078507,0,0,0.0,"300,100,400,300,900,400,400,300","300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
4344,Atizapan Norte,Calzada San Mateo 17,"Col. Atizapan Centro, Atizapán de Zaragoza, C.P. 52945, Estado de México",Rio San Javier y Ignacio Comonfort,Estado de México,Atizapan,0,19.562413,-99.2441618,0,0,0.0,"100,300,400,300,400,300,300,900","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
403,Ecatepec,Vía José María Morelos 66,"Col. Ecatepec Centro, Ecatepec de Morelos, C.P. 55000, Estado de México",Av. Morelos y Calle de la Luna,Estado de México,Ecatepec,0,19.595865,-99.03762,0,0,0.0,"100,600,400,400,900,300,300,300","100 (Sucursal): 09:00 - 16:00, Sat: No; 600 (AFORE): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
404,Agrícola Oriental,Calzada Ignacio Zaragoza 885,"Col. Agrícola Oriental, Iztacalco, C.P. 08500, Ciudad de México",Oriente 237 y Oriente 239 D,Ciudad de México,,0,19.405577,-99.072298,0,0,,"300,900,300,400,400,100,300","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
4337,Corporativo Santa Fe,Actuario Roberto Medellin 800,"Col. Santa Fe, Álvaro Obregón, C.P. 01376, Ciudad de México",Vasco de Quiroga y Guillermo Haro,Ciudad de México,,0,19.375231,-99.2597691,0,0,0.0,"900,300,400,100,400","900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
4339,Popotla,Avenida Marina Nacional 216,"Col. Anáhuac I Sección , Miguel Hidalgo, C.P. 11320, Ciudad de México",Lago Iseo y Calzada General Mariano Escobedo,Ciudad de México,,0,19.44833,-99.1821488,0,0,0.0,"100,300,400,400,300,300,900","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
4350,Santa Rosa,Calzada Vallejo 1736,"Col. Santa Rosa, Gustavo A. Madero, C.P. 07620, Ciudad de México",Calle 16-A y Calle 14-A,Ciudad de México,,0,19.5229,-99.1659655,0,0,0.0,"100,300,400,900,300,300,400","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
414,Coyuya,Avenida Coyuya S/N,"Col. Fraccionamiento Coyuya, Iztacalco, C.P. 08320, Ciudad de México",Avenida Plutarco Elias Calles y Coloxtitla,Ciudad de México,,0,19.398962,-99.114637,0,0,0.0,"900,400,100,300,300,300,400,300","900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
4346,Toreo,Boulevard Manuel Avila Camacho 467,"Col. Periodista , Miguel Hidalgo, C.P. 11220, Ciudad de México",Rafael Reyes Espíndola y Antonio Velazquez,Ciudad de México,,0,19.450641,-99.2183431,0,0,0.0,"300,300,300,900,100","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 100 (Sucursal): 09:00 - 16:00, Sat: No"
4347,Otumba,De La Constitución S/N,"Col. Otumba Centro, Otumba, C.P. 55900, Estado de México",Ignacio Allende y Eugenio Montaño,Estado de México,Otumba,0,19.699311,-98.7579633,0,0,0.0,"300,400,300,900,100","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
4348,San Felipe,Calle Ejido 18,"Col. 25 de Julio, Gustavo A. Madero, C.P. 07520, Ciudad de México",Calle Emiliano Zapata y Calle 20 de Noviembre,Ciudad de México,,0,19.496145,-99.0822329,0,0,0.0,"400,900,100,400","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
4349,Huehuetoca,El Calvario S/N,"Col. Huehetoca, Huehuetoca, C.P. 54680, Estado de México",la Rivera y Don Benjamín,Estado de México,Huehuetoca,0,19.831724,-99.2062113,0,0,0.0,"300,300,900,300,400,300,300,100","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
4360,Jardines de Aragon,Avenida Central 773,"Col. Valle de Aragòn Segunda Sección, Nezahualcoyotl, C.P. 57100, Estado de México",Valle del Yaqui y Valle de Zapatas,Estado de México,Nezahualcoyotl,0,19.487624,-99.0476582,0,0,0.0,"400,300,900,400,400,300,100","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
4363,Plaza Las Américas,Paseo De Las Américas Lote 1,"Col. Las Americas , Ecatepec de Morelos, C.P. 55076, Estado de México",Lateral Avenida Central y Avenida Central,Estado de México,,0,19.584614,-99.023111,0,0,0.0,"300,100,300,300,900","300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes"
